post_id,post_date,post_images,post
2019-04-25_11-03-38,2019-04-25 11:03:38,['2019-04-25_11-03-38_UTC.jpg'],"Repost from @paulamacedodelima - Em Educar na Realidade a autora faz uma verdadeira cruzada contra a utilização de TV's, tablets e afins por crianças. Ela parece se dirigir a um grupo que acredita que esse contato precoce é benéfico (tem gente que acha isso...😔) e traz muitas referencias a dados e pesquisas que apontam o contrário.
Catheryne traz dados alarmantes sobre o consumo atual dessas tecnologias tanto por crianças quanto por adultos. 
Contrariando os defensores das telas, ela diz que o tempo que uma criança passa diante de uma tela é tempo que ela perde em atividades muito mais importantes para o seu desenolvimento, e este tempo não volta. Aponta também que o mais importante para o desenvolvimento infantil é a interação pessoal, principalmente a relação da criança com seu principal cuidador.
Ela alerta que as telas oferecem um ritmo de estimulos que não é possível encontrar no mundo real, o que faz da criança uma refém, cada vez mais dependente desses estimulos. O consumo excessivo das tecnologias acarreta uma atitude passiva, a motivação é sempre externa e o controle nunca é da criança, que está sempre ""guiada"" e acaba perdendo o sentido de relevância das coisas.
Ela defende que a criança viva na realidade, que sua motivação e seu locus de controle seja interno. Que a criança viva experiências reais, que se relacione com a natureza e as pessoas e que  todo seu aprendizado seja carregado de sentido. Diz que o importante não é a quantidade de informação que chega a uma criança, mas sim o sentido de relevância que a criança dá a tudo que aprende. 
Enfim, é um livro muito bom, de fácil leitura e cheio de ideias que nos fazem refletir sobre nossa rotina e nossa postura como educadores dos nossos filhos.
.
#educaçãoinfantil #educacaoinfantil #educacaonolar #educaçãonolar #charlottemason #charlottemasonliving #educacaodosfilhos #educacaodomiciliar #educacaodomiciliarcristã #educaçãodomiciliar
"
2019-04-22_20-04-55,2019-04-22 20:04:55,['2019-04-22_20-04-55_UTC.jpg'],"Vale flores também!.
.
#ariellepedrosa #educaçãoinfantil #educacaoinfantil #educacaonolar #educaçãonolar #charlottemason #charlottemasonliving #educacaodosfilhos #educacaodomiciliar #educacaodomiciliarcristã #educaçãodomiciliar #charlottemasonbrasil #charlottemasonbrazil #charlottemasoneducation #charlottemasonlife #vivendocharlottemason
"
2019-04-20_03-26-39,2019-04-20 03:26:39,['2019-04-20_03-26-39_UTC.jpg'],"Ter tios é tudo de bom! 😍 
@alissonpedrosa.fontes e @fernanda_fontes23, super obrigada!
"
2019-04-09_21-03-23,2019-04-09 21:03:23,[],"Stories falando mais sobre o livro @educacaonolar 🤩
.
.
#ariellepedrosa #educaçãoinfantil #educacaoinfantil #educacaonolar #educaçãonolar #charlottemason #charlottemasonliving #educacaodosfilhos #educacaodomiciliar #educacaodomiciliarcristã #educaçãodomiciliar #charlottemasonbrasil #charlottemasonbrazil #charlottemasoneducation #charlottemasonlife #vivendocharlottemason
"
2019-04-08_16-43-40,2019-04-08 16:43:40,['2019-04-08_16-43-40_UTC.jpg'],"“Mamãe, olha essa raiz para fora da terra, como é enorme! Tira uma foto para eu guardar de lembrança?”
.
Mas daqui alguns meses, quem sabe a mente dela já não terá feito uma fotografia que ela poderá carregar junto de si para onde quiser?!
.
“Pouco a pouco, as crianças aprenderão criteriosamente todas as características das paisagens que lhes são familiares. E, imagine que possessão maravilhosa, para a vida adulta e para a velhice, ter uma série de imagens fotografadas, elemento por elemento, no brilho ensolarado da mente da criança! A coisa mais miserável sobre as lembranças infantis da maioria das pessoas é que elas são borradas, distorcidas, incompletas, não mais agradáveis de se olhar do que um copo quebrado ou uma veste rasgada; e o motivo não é que as cenas antigas tenham sido esquecidas, mas que nunca foram observadas inteiramente.” Charlotte Mason
.
.
.
#ariellepedrosa #educaçãoinfantil #educacaoinfantil #educacaonolar #educaçãonolar #charlottemason #charlottemasonliving #educacaodosfilhos #educacaodomiciliar #educacaodomiciliarcristã #educaçãodomiciliar #charlottemasonbrasil #charlottemasonbrazil #charlottemasoneducation #charlottemasonlife #vivendocharlottemason
"
2019-04-01_20-40-54,2019-04-01 20:40:54,['2019-04-01_20-40-54_UTC.jpg'],"Repost from @diariodanaturezacm - Quando a mãe sai com as crianças para o passeio diário na natureza espera que elas ponham em ação toda a sua capacidade de ver, compreender e se relacionar com aquilo que é colocado diante delas. Porém, às vezes, a mãe é frustrada por uma criança apática, reclamona e sem interesse algum. Estará essa criança com defeito? Será que ela não tem aptidão para admirar a natureza? Pergunta para si a mãe preocupada. Na verdade o olhar dela está voltado para o lado errado. Seus olhos deveriam estar postos não sobre a criança, mas sobre o espelho. 
Uma mãe que tem no próprio olhar a admiração pelas coisas vivas, que se permite parar e aprender mais sobre os elementos naturais e que se volta com curiosidade às questões colocadas diante dela, ensina a seus filhos uma lição muito mais valiosa que as encontradas em muitos livros. 
Se não há admiração e interesse em nós como podemos exigir de nossos filhos?

#estudodanatureza #educaçãonolar #vidaaoarlivre #charlottemason #charlottemasonbrasil #educaçãoéatmosfera #diariodanaturezacm #vivendocharlottemason
"
2019-03-28_17-49-36,2019-03-28 17:49:36,['2019-03-28_17-49-36_UTC.jpg'],"Iniciativa Pessoal
.
Essas palavras que aprendi há relativamente pouco tempo com profundidade, a partir dos escritos de Charlotte Mason, tem sido capazes de mudar muitas coisas na minha vida e na vida de meus filhos.
.
O Esdras, que é o menor, e já nasceu dentro de um contexto em que a minha visão e minhas ideias sobre muitas coisas do dia-a-dia estavam sendo mudadas, sem dúvida é quem reflete melhor o que tal expressão tem significado na minha vida.
.
Ele tem apenas 1 ano e meio, mas já confio muito em sua capacidade de se alimentar bem sem que eu precise intervir. Ele come bem, come sozinho e poucas vezes desperdiça.
.
Se fosse apenas isso, eu poderia pensar que é de sua personalidade, mas em tantos aspectos eu vejo os efeitos do meu ler e remoer @educacaonolar que só posso creditar os sábios ensinos de Charlotte Mason por esses sucessos.
.
.
#ariellepedrosa #educaçãoinfantil #educacaoinfantil #educacaonolar #educaçãonolar #charlottemason #charlottemasonliving #educacaodosfilhos #educacaodomiciliar #educacaodomiciliarcristã #educaçãodomiciliar #charlottemasonbrasil #charlottemasonbrazil #charlottemasoneducation #charlottemasonlife #vivendocharlottemason
"
2019-03-26_20-31-23,2019-03-26 20:31:23,['2019-03-26_20-31-23_UTC.jpg'],"“A vida deveria ser totalmente vivida e não meramente uma tediosa passagem de tempo”. Charlotte Mason .
Isso deveria ser normativo. Até a mãe que dedica sua vida inteiramente aos cuidados atarefados da casa e dos filhos (algo tão caro!)pode estar perdendo alguma coisa, pois pode estar fazendo de sua vida uma “tediosa passagem de tempo” enquanto deveria estar desfrutando dos dons de Deus em múltiplas direções. Ela pode estar perdendo a oportunidade de glorificar a Deus pelos pássaros que cantam, pela beleza da árvore e seus frutos, pelos grandes talentos dos homens, pela boa música, pelos livros capazes de tocar fundo as nossas almas e nos ensinar coisas grandiosas. Aprender a ter uma vida vivida deveria ser matéria obrigatória!
.
.
.
#ariellepedrosa #educaçãoinfantil #educacaoinfantil #educacaonolar #educaçãonolar #charlottemason #charlottemasonliving #educacaodosfilhos #educacaodomiciliar #educacaodomiciliarcristã #educaçãodomiciliar #charlottemasonbrasil #charlottemasonbrazil #charlottemasoneducation #charlottemasonlife #vivendocharlottemason
"
2019-03-25_21-00-33,2019-03-25 21:00:33,['2019-03-25_21-00-33_UTC.jpg'],"De carteira e óculos, disse que já está pronto para trabalhar 👌🏻🤣🤣
“Educação é uma Atmosfera” - Charlotte Mason .
Obs: esses não são o óculos e a carteira do pai, tive que arrumar acessórios para ele kkkk
.
#ariellepedrosa #educacaoeumatmosfera
"
2019-03-22_15-16-01,2019-03-22 15:16:01,['2019-03-22_15-16-01_UTC.jpg'],"Tu visitas a terra, e a refrescas; tu a enriqueces grandemente com o rio de Deus, que está cheio de água; tu lhe preparas o trigo, quando assim a tens preparada.

Salmos 65:9

Não é mera apreciação e descanso. Joel está em sua sala de aula fazendo suas lições. 😉
"
2019-03-22_01-21-14,2019-03-22 01:21:14,['2019-03-22_01-21-14_UTC_1.jpg'],"Quando seus filhos encontram uma novidade! 🤩👌🏻
"
2019-03-21_16-58-42,2019-03-21 16:58:42,['2019-03-21_16-58-42_UTC.jpg'],"“As ideias vêm e vão e se movimentam incessantemente dentro do trajeto — chamemos assim — que você criou para elas na própria substância nervosa do seu cérebro.”
.
Se é assim, então que as ideias possam se movimentar por trilhos devidamente instalados, fazendo trajetos intencionalmente estabelecidos para o bem da criança.
"
2019-03-20_20-59-44,2019-03-20 20:59:44,"['2019-03-20_20-59-44_UTC_1.jpg', '2019-03-20_20-59-44_UTC_2.jpg']","Tudo começou com minha preocupação com a educação das crianças. Nunca pensei que começaria a me arriscar nesse tipo de coisa kkkkk
.
Pode não parecer, mas garanto que está ficando cada vez melhor kkkkk
.
Charlotte Mason trazendo vida e novas formas de expressão pra minha casa 💕
"
2019-03-20_16-56-02,2019-03-20 16:56:02,['2019-03-20_16-56-02_UTC.jpg'],"Repost from @educacaonolar - Você conseguiu prestar atenção ao que acabou de ler?
.
O fato é que nosso cérebro foi feito para lidar com as demandas da maneira mais automática possível para que a vida não seja um grande labor, impossível de ser vivida.
.
Podemos usar isso como ferramenta de educação.
.
 Se qualquer semente de pensamento ou ação plantada numa criança por meio de treinamento procria, basta apenas um pouco de esforço nas linhas do hábito para que possamos educar crianças capazes de fazer grandes esforços.
.
 Uma criança treinada por exemplo, no hábito de organizar seus objetos pessoais terá maior facilidade para organizar a casa, a rotina e até mesmo os pensamentos. Porque o hábito da organização, uma vez implantado, tende a se expandir para outras áreas - produzir frutos da mesma espécie!
.
Por isso, comece com pequenos hábitos, de maneira consistente, e os frutos disso, ah!, não podemos sequer mensurar!
.
.
#ariellepedrosa #educaçãoinfantil #educacaoinfantil #educacaonolar #educaçãonolar #charlottemason #charlottemasonliving #educacaodosfilhos #educacaodomiciliar #educacaodomiciliarcristã #educaçãodomiciliar #charlottemasonbrasil #charlottemasonbrazil #charlottemasoneducation #charlottemasonlife #vivendocharlottemason
"
2019-03-17_00-10-21,2019-03-17 00:10:21,['2019-03-17_00-10-21_UTC.jpg'],"É impressionante como os registros têm um espaço muito proeminente nos ensinos de Charlotte Mason.
.
Ela costumava dizer que “não há impressão sem expressão” querendo com isso destacar a importância de falarmos (ou escrevermos, ou desenharmos, ou encenarmos) aquilo que estamos aprendendo.
.
Isso é NARRAÇÃO. E isso nos ajuda a pensar melhor sobre aquelas coisas, e gravar realmente na memória.
.
Em um de seus livros Charlotte recomenda que “todas as mães, especialmente, deveriam manter um diário para que pudessem registrar as fases do crescimento físico, mental e moral de seu filho, com particular atenção à parte moral; para que pudessem fazer uma previsão oportuna do caráter de seus filhos; fomentar neles toda semente de bem, e estabelecer precauções eficazes para suprimir, ou pelo menos restringir, o que é ruim”.
.
As mães deveriam manter um diário onde pudessem escrever sobre cada filho, suas fraquezas e seus pontos fortes, suas necessidades e talentos, os hábitos que estamos formando, os maus hábitos que estamos eliminando ou queremos evitar; mas também suas conquistas nos esportes, suas descobertas, seu progresso nos estudos, enfim, tudo aquilo que lhe diz respeito.
.
A cada dia sinto mais necessidade de manter um diário para que possa ajudar meus filhos a crescer de maneira mais definida e para que possa guardar para sempre aqueles detalhes maravilhosos da vida infantil que nos escapam com tanta facilidade.
.
Como falei no post anterior sobre beleza na simplicidade, reafirmo aqui que não precisamos daqueles cadernos magníficos e caros vendidos nos shoppings. Eu gastei 5 reais em cada um, contando o caderno, o papel para encapar e um papel contact para preservar por mais tempo.
.
#ariellepedrosa #educaçãoinfantil #educacaoinfantil #educacaonolar #educaçãonolar #charlottemason #charlottemasonliving #educacaodosfilhos #educacaodomiciliar #educacaodomiciliarcristã #educaçãodomiciliar #charlottemasonbrasil #charlottemasonbrazil #charlottemasoneducation #charlottemasonlife #vivendocharlottemason
"
2019-03-15_12-30-03,2019-03-15 12:30:03,"['2019-03-15_12-30-03_UTC_1.jpg', '2019-03-15_12-30-03_UTC_2.jpg']","Em seu livro Educação no Lar (@educacaonolar), Charlotte nos fala sobre capricho. Capricho não é sinônimo de luxo e suntuosidade.
.
Não é necessário ser rico para ser caprichado e ter e transmitir delicadeza ao seu redor.
.
Há sempre formas de transmitir beleza genuína por meio da simplicidade.
.
Descobrir isso é uma benção. Viver assim é um hábito.
"
